[2024-12-01 13:49:33] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-01 13:49:33] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-01 13:49:33] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-01 13:49:33] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-01 13:49:33] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-01 13:49:33] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-01 13:49:33] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1733060973\
[2024-12-01 13:49:33] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/notionbees/
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/migration
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:603. Processed Pages: 200
[2024-12-01 13:50:14] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 200 of 603 files
[2024-12-01 13:50:14] [trait-can-process-pages.php:110] Total pages: 603; Pages remaining: 403
[2024-12-01 13:50:14] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-12-01 13:50:14] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-12-01 13:50:14] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-12-01 13:50:14] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 603 files
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/hover
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/hover
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/imagesloaded
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/imagesloaded
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/inline-editor/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/inline-editor/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/jquery-easing
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/jquery-easing
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/jquery-hover-intent
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/jquery-hover-intent
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/jquery-numerator
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/jquery-numerator
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/nouislider
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/nouislider
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/nprogress
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/nprogress
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/pickr
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/pickr/themes
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/share-link
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/share-link
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/swiper/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/swiper/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/swiper
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/swiper
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/swiper/v8/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/swiper/v8/css
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/swiper/v8
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/swiper/v8
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/tipsy
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/lib/tipsy
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:603. Processed Pages: 250
[2024-12-01 13:50:14] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 250 of 603 files
[2024-12-01 13:50:14] [trait-can-process-pages.php:110] Total pages: 603; Pages remaining: 353
[2024-12-01 13:50:14] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-12-01 13:50:14] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-12-01 13:50:14] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-12-01 13:50:14] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 603 files
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/NotionBees/wp-content/plugins/elementor/assets/js
[2024-12-01 13:50:14] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:603. Processed Pages: 300
[2024-12-01 13:50:14] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 300 of 603 files
[2024-12-01 13:50:14] [trait-can-process-pages.php:110] Total pages: 603; Pages remaining: 303
[2024-12-01 13:50:14] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-12-01 13:50:14] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-12-01 13:50:14] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
